time_s,setpoint_deg,angle_deg,angular_rate_deg_s,control_torque_nm,wind_torque_nm
1.568,10.0,9.99877867760074,0.0027810277894569978,1.0352644614044306e-05,0.0
1.57,10.0,9.998785079793267,0.0032010962633852408,1.013523427265443e-05,0.0
1.572,10.0,9.998792288635931,0.0036044213316286425,9.916581385234932e-06,0.0
1.574,10.0,9.998800271084454,0.003991224261275415,9.696911245690994e-06,0.0
1.576,10.0,9.998808994550052,0.004361732799542988,9.476442465295365e-06,0.0
1.578,10.0,9.998818426911583,0.00471618076561365,9.255387012547848e-06,0.0
1.58,10.0,9.998828536526887,0.005054807651025567,9.033950257348091e-06,0.0
1.582,10.0,9.998839292243343,0.005377858228670051,8.812331019265195e-06,0.0
1.584,10.0,9.998850663407683,0.0056855821704319244,8.590721619615219e-06,0.0
1.586,10.0,9.99886261987503,0.005978233673493428,8.369307937001335e-06,0.0
1.588,10.0,9.998875132017222,0.006256071095353293,8.148269467005013e-06,0.0
1.59,10.0,9.998888170730417,0.006519356597556131,7.927779384813138e-06,0.0
1.592,10.0,9.998901707442013,0.0067683557981409,7.708004611076906e-06,0.0
1.594,10.0,9.99891571411688,0.007003337432817478,7.489105881011101e-06,0.0
1.596,10.0,9.998930163262928,0.007224573024854209,7.271237816166511e-06,0.0
1.598,10.0,9.998945027936054,0.0074323365636751685,7.05454899921545e-06,0.0
1.6,10.0,9.99896028174444,0.00762690419212674,6.839182050895982e-06,0.0
1.602,10.0,9.998975898852244,0.007808553902403941,6.625273709774062e-06,0.0
1.604,10.0,9.998991853982726,0.007977565240603241,6.412954914302314e-06,0.0
1.606,10.0,9.999008122420767,0.008134219019836943,6.202350886474154e-06,0.0
1.608,10.0,9.99902468001485,0.008278797041897256,5.993581218206812e-06,0.0
1.61,10.0,9.999041503178505,0.00841158182739341,5.786759959037393e-06,0.0
1.612,10.0,9.999058568891215,0.008532856354309497,5.581995705633976e-06,0.0
1.614,10.0,9.999075854698825,0.008642903804934914,5.37939169319771e-06,0.0
1.616,10.0,9.999093338713468,0.008742007321084254,5.179045887971869e-06,0.0
1.618,10.0,9.999110999613004,0.008830449767536826,4.981051081122564e-06,0.0
1.62,10.0,9.999128816640011,0.008908513503630682,4.785494984066892e-06,0.0
1.622,10.0,9.999146769600337,0.008976480162919298,4.592460324644036e-06,0.0
1.624,10.0,9.999164838861219,0.009034630440810753,4.402024944352371e-06,0.0
1.6260000000000001,10.0,9.999183005348998,0.009083243890096177,4.2142618963385086e-06,0.0
1.6280000000000001,10.0,9.999201250546447,0.009122598724279646,4.0292395442241814e-06,0.0
1.6300000000000001,10.0,9.999219556489704,0.00915297162862042,3.847021661713011e-06,0.0
1.6320000000000001,10.0,9.999237905764863,0.009174637578775803,3.667667532451591e-06,0.0
1.6340000000000001,10.0,9.999256281504197,0.009187869666943576,3.491232050339049e-06,0.0
1.6360000000000001,10.0,9.999274667382068,0.00919293893541392,3.3177658204893876e-06,0.0
1.6380000000000001,10.0,9.999293047610502,0.009190114217402642,3.1473152599836194e-06,0.0
1.6400000000000001,10.0,9.999311406934472,0.009179661985065563,2.9799226989785408e-06,0.0
1.6420000000000001,10.0,9.999329730626881,0.009161846204597366,2.815626482212923e-06,0.0
1.6440000000000001,10.0,9.999348004483277,0.009136928198258147,2.654461069566137e-06,0.0
1.6460000000000001,10.0,9.999366214816304,0.009105166513260678,2.4964571375744793e-06,0.0
1.6480000000000001,10.0,9.9993843484499,0.009066816797365502,2.3416416800055597e-06,0.0
1.6500000000000001,10.0,9.999402392713261,0.009022131681068501,2.190038108259082e-06,0.0
1.6520000000000001,10.0,9.999420335434595,0.008971360666280619,2.0416663518785916e-06,0.0
1.6540000000000001,10.0,9.999438164934638,0.008914750021347864,1.89654295801766e-06,0.0
1.6560000000000001,10.0,9.999455870020002,0.008852542682306994,1.7546811908356171e-06,0.0
1.6580000000000001,10.0,9.999473439976322,0.00878497816024072,1.6160911301007108e-06,0.0
1.6600000000000001,10.0,9.999490864561231,0.008712292454613264,1.4807797693217464e-06,0.0
1.6620000000000001,10.0,9.999508133997177,0.008634717972450096,1.3487511129971041e-06,0.0
1.6640000000000001,10.0,9.999525238964084,0.00855248345325353,1.2200062735394486e-06,0.0
1.666,10.0,9.999542170591884,0.008465813899495854,1.0945435667500618e-06,0.0
1.668,10.0,9.999558920452907,0.008374930512588455,9.723586070235603e-07,0.0
1.67,10.0,9.999575480554176,0.008280050634184738,8.534444013621703e-07,0.0
1.672,10.0,9.999591843329561,0.008181387692684833,7.377914423724929e-07,0.0
1.674,10.0,9.999608001631872,0.008079151154829517,6.253878006209651e-07,0.0
1.676,10.0,9.999623948724835,0.007973546482226984,5.162192153554758e-07,0.0
1.678,10.0,9.99963967827502,0.00786477509271348,4.1026918478863144e-07,0.0
1.68,10.0,9.999655184343673,0.007753034326396452,3.07519054766707e-07,0.0
1.682,10.0,9.999670461378507,0.007638517416259206,2.0794810643342207e-07,0.0
1.684,10.0,9.999685504205432,0.007521413463211845,1.1153364297144935e-07,0.0
1.686,10.0,9.999700308020262,0.007401907415431797,1.8251074478134508e-08,0.0
1.688,10.0,9.999714868380368,0.007280180051896393,-7.192599778971621e-08,0.0
1.69,10.0,9.999729181196306,0.007156407969963213,-1.590256988556527e-07,0.0
1.692,10.0,9.999743242723461,0.007030763576888533,-2.4307779844247814e-07,0.0
1.694,10.0,9.999757049553631,0.006903415085138061,-3.24113631198243e-07,0.0
1.696,10.0,9.999770598606654,0.006774526511390754,-4.0216601776246815e-07,0.0
1.698,10.0,9.999783887122012,0.0066442576790929075,-4.772691876588982e-07,0.0
1.7,10.0,9.999796912650462,0.006512764224456758,-5.494587032565144e-07,0.0
1.702,10.0,9.999809673045673,0.006380197605767595,-6.187713854948809e-07,0.0
1.704,10.0,9.999822166455903,0.0062467051159023,-6.852452405731042e-07,0.0
1.706,10.0,9.9998343913157,0.006112429897921075,-7.489193885334624e-07,0.0
1.708,10.0,9.999846346337627,0.005977510963620743,-8.098339932070989e-07,0.0
1.71,10.0,9.999858030504058,0.005842083214953617,-8.680301932210698e-07,0.0
1.712,10.0,9.999869443058993,0.005706277468161513,-9.235500352862197e-07,0.0
1.714,10.0,9.999880583499953,0.0055702204805612495,-9.764364079264306e-07,0.0
1.716,10.0,9.999891451569914,0.005434034979818057,-1.0267329778510563e-06,0.0
1.718,10.0,9.999902047249304,0.005297839695645405,-1.0744841268002706e-06,0.0
1.72,10.0,9.999912370748092,0.005161749393793711,-1.1197348905439063e-06,0.0
1.722,10.0,9.999922422497916,0.0050258749122363555,-1.1625308990797806e-06,0.0
1.724,10.0,9.999932203144313,0.004890323199442081,-1.2029183184841578e-06,0.0
1.726,10.0,9.999941713539023,0.004755197354637242,-1.2409437941405993e-06,0.0
1.728,10.0,9.999950954732363,0.0046205966699596245,-1.2766543954180072e-06,0.0
1.73,10.0,9.999959927965712,0.004486616674391916,-1.31009756213027e-06,0.0
1.732,10.0,9.999968634664071,0.004353349179393771,-1.3413210521430506e-06,0.0
1.734,10.0,9.999977076428722,0.004220882326133324,-1.3703728905504244e-06,0.0
1.736,10.0,9.99998525502999,0.004089300634213752,-1.3973013205714093e-06,0.0
1.738,10.0,9.999993172400094,0.003958685051815242,-1.4221547556614823e-06,0.0
1.74,10.0,10.000000830626108,0.003829113007166669,-1.4449817330002156e-06,0.0
1.742,10.0,10.000008231943031,0.0037006584612484864,-1.4658308686631749e-06,0.0
1.744,10.0,10.000015378726955,0.003573391961643533,-1.4847508141816634e-06,0.0
1.746,10.0,10.00002227348835,0.0034473806974596854,-1.5017902143611107e-06,0.0
1.748,10.0,10.00002891886546,0.0033226885552332234,-1.5169976667136137e-06,0.0
1.75,10.0,10.000035317617813,0.003199376175739361,-1.530421682152735e-06,0.0
1.752,10.0,10.000041472619836,0.003077501011620794,-1.5421106473164754e-06,0.0
1.754,10.0,10.000047386854607,0.0029571173857829308,-1.552112787724755e-06,0.0
1.756,10.0,10.000053063407707,0.0028382765504505374,-1.5604761329657552e-06,0.0
1.758,10.0,10.000058505461203,0.0027210267468390603,-1.567248482671092e-06,0.0
1.76,10.0,10.000063716287734,0.002605413265347206,-1.572477374314548e-06,0.0
1.762,10.0,10.000068699244746,0.0024914785062331124,-1.57621005165053e-06,0.0
1.764,10.0,10.000073457768828,0.002379262040675398,-1.578493435137407e-06,0.0
1.766,10.0,10.000077995370173,0.002268800672169472,-1.5793740933088676e-06,0.0
1.768,10.0,10.00008231562717,0.0021601284982010645,-1.578898215294633e-06,0.0
1.77,10.0,10.000086422181115,0.0020532769721245602,-1.5771115848240877e-06,0.0
1.772,10.0,10.000090318731045,0.0019482749652001744,-1.574059555161457e-06,0.0
1.774,10.0,10.000094009028702,0.001845148828714507,-1.5697870256315169e-06,0.0
1.776,10.0,10.000097496873614,0.0017439224561488851,-1.564338418893005e-06,0.0
1.778,10.0,10.000100786108305,0.0016446173453322258,-1.5577576595753854e-06,0.0
1.78,10.0,10.000103880613628,0.00154725266051936,-1.5500881542096676e-06,0.0
1.782,10.0,10.000106784304215,0.0014518452943678305,-1.5413727717738817e-06,0.0
1.784,10.0,10.000109501124076,0.0013584099297404264,-1.5316538258609558e-06,0.0
1.786,10.0,10.000112035042276,0.0012669591012883779,-1.520973057890841e-06,0.0
1.788,10.0,10.00011439004879,0.0011775032568033257,-1.5093716206584073e-06,0.0
1.79,10.0,10.000116570150427,0.0010900508182442572,-1.4968900640087524e-06,0.0
1.792,10.0,10.00011857936691,0.0010046082424408484,-1.4835683205944932e-06,0.0
1.794,10.0,10.000120421727074,0.0009211800814143877,-1.4694456930293638e-06,0.0
1.796,10.0,10.000122101265157,0.0008397690422743472,-1.4545608420901906e-06,0.0
1.798,10.0,10.00012362201725,0.0007603760466737969,-1.4389517754335826e-06,0.0
1.8,10.0,10.00012498801783,0.000683000289764151,-1.4226558377649764e-06,0.0
1.802,10.0,10.000126203296428,0.00060763929863205,-1.4057097015575695e-06,0.0
1.804,10.0,10.000127271874408,0.0005342889901877587,-1.3881493586200872e-06,0.0
1.806,10.0,10.000128197761866,0.00046294372846052796,-1.3700101128279485e-06,0.0
1.808,10.0,10.000128984954626,0.0003935963812914011,-1.3513265732691452e-06,0.0
1.81,10.0,10.00012963743138,0.000326238376378623,-1.3321326485787177e-06,0.0
1.812,10.0,10.000130159150894,0.00026085975666221905,-1.3124615417923132e-06,0.0
1.814,10.0,10.000130554049363,0.00019744923501683714,-1.2923457461046692e-06,0.0
1.816,10.0,10.00013082603786,0.00013599424823791014,-1.2718170411955686e-06,0.0
1.818,10.0,10.00013097899988,7.648101028952977e-05,-1.25090649049207e-06,0.0
1.82,10.0,10.00013101678901,1.8894564798964788e-05,-1.2296444390171708e-06,0.0
1.822,10.0,10.000130943226683,-3.6781163225257745e-05,-1.2080605120049833e-06,0.0
1.824,10.0,10.00013076210005,-9.05633164599916e-05,-1.186183613967665e-06,0.0
1.826,10.0,10.00013047715994,-0.00014247005514464252,-1.1640419285993847e-06,0.0
1.828,10.0,10.000130092118924,-0.00019252050777878292,-1.1416629191794618e-06,0.0
1.83,10.0,10.000129610649479,-0.0002407347226503781,-1.119073329483711e-06,0.0
1.832,10.0,10.000129036382239,-0.00028713362022535064,-1.0962991856560936e-06,0.0
1.834,10.0,10.000128372904346,-0.0003317389463826772,-1.0733657980361895e-06,0.0
1.836,10.0,10.000127623757892,-0.00037457322653061426,-1.0502977640584263e-06,0.0
1.838,10.0,10.00012679243845,-0.00041565972060382425,-1.0271189714538688e-06,0.0
1.84,10.0,10.000125882393693,-0.0004550223789430108,-1.0038526017946395e-06,0.0
1.842,10.0,10.000124897022095,-0.0004926857990680479,-9.805211345859973e-07,0.0
1.844,10.0,10.00012383967173,-0.0005286751833624078,-9.57146352058777e-07,0.0
1.846,10.0,10.000122713639135,-0.0005630162976587126,-9.337493440579446e-07,0.0
1.848,10.0,10.000121522168271,-0.0005957354307393768,-9.103505135503927e-07,0.0
1.85,10.0,10.000120268449562,-0.0006268593547512378,-8.869695824281465e-07,0.0
1.852,10.0,10.000118955618989,-0.0006564152865422125,-8.636255978059392e-07,0.0
1.854,10.0,10.00011758675729,-0.0006844308499099691,-8.40336938422251e-07,0.0
1.856,10.0,10.000116164889212,-0.0007109340387759542,-8.171213216497224e-07,0.0
1.858,10.0,10.00011469298285,-0.0007359531812866043,-7.939958108684841e-07,0.0
1.86,10.0,10.00011317394904,-0.0007595169048224556,-7.709768227424157e-07,0.0
1.862,10.0,10.000111610640836,-0.0007816541019333722,-7.480801352097544e-07,0.0
1.864,10.0,10.000110005853042,-0.0008023938971924956,-7.253208956356536e-07,0.0
1.866,10.0,10.000108362321813,-0.0008217656149628032,-7.027136291520611e-07,0.0
1.868,10.0,10.000106682724317,-0.0008397987480709297,-6.802722471995454e-07,0.0
1.87,10.0,10.000104969678462,-0.0008565229273915443,-6.580100564576239e-07,0.0
1.872,10.0,10.000103225742677,-0.0008719678923271902,-6.359397677636743e-07,0.0
1.874,10.0,10.000101453415752,-0.0008861634621916256,-6.140735055198005e-07,0.0
1.8760000000000001,10.0,10.000099655136735,-0.0008991395084807042,-5.924228170668405e-07,0.0
1.8780000000000001,10.0,10.00009783328488,-0.0009109259280296606,-5.709986823434251e-07,0.0
1.8800000000000001,10.0,10.000095990179645,-0.0009215526170418981,-5.498115235293607e-07,0.0
1.8820000000000001,10.0,10.000094128080754,-0.0009310494459886273,-5.28871214978944e-07,0.0
1.8840000000000001,10.0,10.000092249188283,-0.0009394462353686334,-5.081870932244108e-07,0.0
1.8860000000000001,10.0,10.000090355642818,-0.0009467727323303831,-4.877679673278351e-07,0.0
1.8880000000000001,10.0,10.000088449525643,-0.0009530585881270686,-4.676221288925289e-07,0.0
1.8900000000000001,10.0,10.00008653285897,-0.0009583333364089912,-4.4775736246134856e-07,0.0
1.8920000000000001,10.0,10.000084607606226,-0.0009626263723416941,-4.281809559542987e-07,0.0
1.8940000000000001,10.0,10.000082675672362,-0.0009659669325467565,-4.088997113271254e-07,0.0
1.8960000000000001,10.0,10.00008073890421,-0.0009683840758313705,-3.8991995477784855e-07,0.0
1.8980000000000001,10.0,10.000078799090879,-0.0009699066647278214,-3.7124754768951874e-07,0.0
1.9000000000000001,10.0,10.000076857964185,-0.0009705633477980355,-3.5288789687742075e-07,0.0
1.9020000000000001,10.0,10.000074917199099,-0.0009703825427323716,-3.34845965739941e-07,0.0
1.9040000000000001,10.0,10.000072978414257,-0.0009693924201871662,-3.171262844760115e-07,0.0
1.9060000000000001,10.0,10.00007104317248,-0.0009676208883820166,-2.9973296101827536e-07,0.0
1.9080000000000001,10.0,10.000069112981324,-0.0009650955784278633,-2.82669691600076e-07,0.0
1.9100000000000001,10.0,10.000067189293665,-0.0009618438303853711,-2.659397715666457e-07,0.0
1.9120000000000001,10.0,10.000065273508303,-0.0009578926800248754,-2.495461058143588e-07,0.0
1.9140000000000001,10.0,10.000063366970611,-0.0009532688462873244,-2.3349121946240257e-07,0.0
1.9160000000000001,10.0,10.000061470973172,-0.0009479987194419239,-2.1777726867555856e-07,0.0
1.9180000000000001,10.0,10.000059586756471,-0.0009421083499004348,-2.0240605085631197e-07,0.0
1.92,10.0,10.000057715509596,-0.0009356234377034946,-1.8737901540168415e-07,0.0
1.922,10.0,10.000055858370951,-0.0009285693226451881,-1.7269727395763164e-07,0.0
1.924,10.0,10.000054016429,-0.0009209709750310896,-1.5836161079209917e-07,0.0
1.926,10.0,10.000052190723027,-0.0009128529870619101,-1.4437249321756407e-07,0.0
1.928,10.0,10.000050382243899,-0.0009042395648201761,-1.307300817394507e-07,0.0
1.93,10.0,10.000048591934856,-0.0008951545208468514,-1.1743424012952625e-07,0.0
1.932,10.0,10.000046820692322,-0.0008856212672977081,-1.044845454828115e-07,0.0
1.934,10.0,10.000045069366703,-0.0008756628096713629,-9.188029830051413e-08,0.0
1.936,10.0,10.000043338763222,-0.0008653017410777254,-7.962053209065438e-08,0.0
1.938,10.0,10.000041629642746,-0.0008545602370558073,-6.770402335255998e-08,0.0
1.94,10.0,10.000039942722644,-0.0008434600509057769,-5.6129300987061697e-08,0.0
1.942,10.0,10.000038278677625,-0.0008320225095412181,-4.489465601615279e-08,0.0
1.944,10.0,10.000036638140607,-0.0008202685098364783,-3.399815093631517e-08,0.0
1.946,10.0,10.000035021703576,-0.0008082185154495107,-2.3437628817205345e-08,0.0
1.948,10.0,10.000033429918467,-0.0007958925541211282,-1.321072258628007e-08,0.0
1.95,10.0,10.000031863298037,-0.000783310215433976,-3.3148641155844317e-09,0.0
1.952,10.0,10.000030322316737,-0.0007704906490095679,6.252707003468248e-09,0.0
1.954,10.0,10.000028807411612,-0.0007574525631344016,1.5494934728371248e-08,0.0
1.956,10.0,10.000027318983163,-0.0007442142238114989,2.4414937763801167e-08,0.0
1.958,10.0,10.000025857396254,-0.0007307934542047532,3.3016001322929736e-08,0.0
1.96,10.0,10.000024422980987,-0.0007172076344834914,4.130156859008831e-08,0.0
1.962,10.0,10.000023016033584,-0.0007034737020304654,4.92752328462182e-08,0.0
1.964,10.0,10.000021636817278,-0.0006896081520298355,5.694072910611362e-08,0.0
1.966,10.0,10.000020285563203,-0.0006756270383969336,6.43019264567216e-08,0.0
1.968,10.0,10.000018962471252,-0.0006615459750611459,7.136282002869423e-08,0.0
1.97,10.0,10.000017667710976,-0.0006473801375556234,7.812752385467047e-08,0.0
1.972,10.0,10.000016401422446,-0.0006331442649396106,8.460026305771328e-08,0.0
1.974,10.0,10.000015163717121,-0.0006188526620137483,9.078536678862995e-08,0.0
1.976,10.0,10.00001395467872,-0.0006045192018302916,9.668726101860798e-08,0.0
1.978,10.0,10.000012774364063,-0.0005901573284818651,1.0231046158624532e-07,0.0
1.98,10.0,10.000011622803942,-0.0005757800601510158,1.0765956753439175e-07,0.0
1.982,10.0,10.000010500003958,-0.0005613999924223472,1.1273925431698753e-07,0.0
1.984,10.0,10.000009405945354,-0.0005470293018407126,1.1755426727475733e-07,0.0
1.986,10.0,10.000008340585856,-0.000532679749697589,1.2210941541501694e-07,0.0
1.988,10.0,10.000007303860484,-0.0005183626860390534,1.2640956525539604e-07,0.0
1.99,10.0,10.000006295682374,-0.0005040890538889884,1.3045963472917606e-07,0.0
1.992,10.0,10.000005315943588,-0.000489869393673091,1.342645873303053e-07,0.0
1.994,10.0,10.000004364515892,-0.0004757138478314449,1.3782942645526938e-07,0.0
1.996,10.0,10.000003441251561,-0.0004616321656090459,1.411591899107193e-07,0.0
1.998,10.0,10.000002545984145,-0.00044763370801898476,1.4425894447440526e-07,0.0
2.0,10.0,10.001835143473658,0.9162987447563526,1.4713378069355404e-07,0.02
2.0020000000000002,10.0,10.005462399883076,1.8136282047093861,-0.00010345946028841498,0.02
2.004,10.0,10.010839004511526,2.6883023142244373,-0.00028449546218186787,0.02
2.0060000000000002,10.0,10.01791505842153,3.5380269550018046,-0.0005234895704421018,0.02
2.008,10.0,10.026637477846869,4.361209712670215,-0.0008059337785177246,0.02
2.0100000000000002,10.0,10.036951038448958,5.156780301044409,-0.001120992873931228,0.02
2.012,10.0,10.048799153636491,5.924057593766835,-0.0014605503066524941,0.02
2.0140000000000002,10.0,10.062124455873693,6.662651118601037,-0.0018185027453857649,0.02
2.016,10.0,10.076869231944414,7.372388035360331,-0.0021902384958713337,0.02
2.0180000000000002,10.0,10.092975749862374,8.053258958980553,-0.002572251853131873,0.02
2.02,10.0,10.11038650530173,8.705377719677234,-0.0029618579527735905,0.02
2.0220000000000002,10.0,10.129044408164718,9.328951431494678,-0.0033569819231166727,0.02
2.024,10.0,10.148892924537584,9.924258186433361,-0.0037560029689318124,0.02
2.0260000000000002,10.0,10.169876185318907,10.491630390660891,-0.004157639066489652,0.02
2.028,10.0,10.191939069871587,11.03144227634015,-0.0045608616824855345,0.02
2.0300000000000002,10.0,10.215027270881311,11.544100504862369,-0.004964832689240518,0.02
2.032,10.0,10.23908734500108,12.03003705988393,-0.0053688576890242,0.02
2.0340000000000003,10.0,10.264066752676094,12.489703837506847,-0.005772351468921166,0.02
2.036,10.0,10.289913889666929,12.923568495417502,-0.006174812423005922,0.02
2.0380000000000003,10.0,10.316578112140935,13.332111237003703,-0.006575803603204628,0.02
2.04,10.0,10.344009756722741,13.71582229090335,-0.006974938669885207,0.02
2.0420000000000003,10.0,10.372160156540462,14.07519990885968,-0.007371871463965799,0.02
2.044,10.0,10.400981654042273,14.410748750905793,-0.00776628825558101,0.02
2.0460000000000003,10.0,10.430427611164308,14.722978561017161,-0.008157901970730647,0.02
2.048,10.0,10.46045241728749,15.012403061591431,-0.0085464478794927,0.02
2.05,10.0,10.491011495315007,15.279539013758882,-0.008931680364059889,0.02
2.052,10.0,10.522061306123625,15.524905404308603,-0.009313370484425926,0.02
2.054,10.0,10.55355935158403,15.749022730202691,-0.009691304133161856,0.02
2.056,10.0,10.58546417630239,15.952412359180233,-0.010065280625146042,0.02
2.058,10.0,10.617735368203425,16.135595950517597,-0.010435111608348452,0.02
2.06,10.0,10.650333558051672,16.29909492412388,-0.010800620211513859,0.02
2.062,10.0,10.68322041799005,16.443429969188834,-0.011161640366581613,0.02
2.064,10.0,10.716358659161742,16.569120585845205,-0.011518016259936238,0.02
2.066,10.0,10.749712028471672,16.676684654965484,-0.011869601878600998,0.02
2.068,10.0,10.783245304536546,16.76663803243705,-0.012216260626370596,0.02
2.07,10.0,10.816924292866874,16.8394941651634,-0.012557864991446361,0.02
2.072,10.0,10.850715820320286,16.89576372670579,-0.012894296251990131,0.02
2.074,10.0,10.884587728862227,16.93595427097115,-0.013225444209600442,0.02
2.076,10.0,10.918508868667656,16.96056990271437,-0.013551206943365049,0.02
2.078,10.0,10.952449090595437,16.970110963889816,-0.013871490579102403,0.02
2.08,10.0,10.9863792380656,16.965073735082825,-0.014186209069849546,0.02
2.082,10.0,11.020271138368393,16.94595015139622,-0.01449528398472377,0.02
2.084,10.0,11.054097593432937,16.913227532272256,-0.014798644304072711,0.02
2.086,10.0,11.087832370082554,16.86738832480778,-0.015096226219407663,0.02
2.088,10.0,11.121450189802907,16.80890986017678,-0.015387972937045566,0.02
2.09,10.0,11.154926718048538,16.7382641228154,-0.01567383448469854,0.02
2.092,10.0,11.188238553112647,16.65591753205442,-0.01595376752048298,0.02
2.094,10.0,11.221363214584457,16.562330735905505,-0.016227735143989206,0.02
2.096,10.0,11.254279131417904,16.457958416723095,-0.016495706709178236,0.02
2.098,10.0,11.286965629634853,16.343249108474716,-0.016757657638961563,0.02
2.1,10.0,11.319402919685574,16.218645025360352,-0.017013569241387614,0.02
2.102,10.0,11.35157208348863,16.084581901527145,-0.01726342852740321,0.02
2.104,10.0,11.383455061171889,15.94148884162937,-0.017507228030195242,0.02
2.106,10.0,11.415034637535861,15.789788181986646,-0.017744965626138615,0.02
2.108,10.0,11.446294428260051,15.629895362095043,-0.017976644357395325,0.02
2.11,10.0,11.477218865872546,15.462218806247314,-0.01820227225621878,0.02
2.112,10.0,11.507793185502585,15.287159815019514,-0.018421862171025163,0.02
2.114,10.0,11.53800341043535,15.105112466382128,-0.018635431594297334,0.02
2.116,10.0,11.567836337487739,14.916463526194596,-0.01884300249238968,0.02
2.118,10.0,11.597279522223424,14.721592367842934,-0.019044601137299895,0.02
2.12,10.0,11.626321264024984,14.520870900780865,-0.019240257940476485,0.02
2.122,10.0,11.654950591040455,14.314663507735752,-0.019430007288725896,0.02
2.124,10.0,11.683157245021137,14.103326990341547,-0.019613887382282542,0.02
2.126,10.0,11.710931666067061,13.887210522962048,-0.019791940075102123,0.02
2.128,10.0,11.738264977296,13.66665561446887,-0.019964210717435146,0.02
2.13,10.0,11.76514896945148,13.441996077739852,-0.020130748000735103,0.02
2.132,10.0,11.79157608546477,13.213558006645062,-0.020291603804951694,0.02
2.134,10.0,11.81753940498535,12.981659760289073,-0.020446833048256896,0.02
2.136,10.0,11.84303262889391,12.74661195427987,-0.020596493539247845,0.02
2.138,10.0,11.868050063811504,12.508717458796596,-0.020740645831667345,0.02
2.14,10.0,11.892586606617964,12.26827140323022,-0.020879353081679184,0.02
2.142,10.0,11.916637728992312,12.025561187173283,-0.021012680907732798,0.02
2.144,10.0,11.940199461987385,11.780866497537053,-0.021140697253048082,0.02
2.146,10.0,11.963268380650538,11.53445933157668,-0.02126347225074742,0.02
2.148,10.0,11.985841588701753,11.286604025607339,-0.021381078091660784,0.02
2.15,10.0,12.006083238335727,10.120824816987474,-0.021493588894824254,0.0
2.152,10.0,12.024030278571551,8.973520117912566,-0.021497471331595186,0.0
2.154,10.0,12.039726618434713,7.848169931580968,-0.021418983055742104,0.0
2.156,10.0,12.05322122334374,6.7473024545138065,-0.021277674517439293,0.0
2.158,10.0,12.064566696824249,5.672736740253741,-0.02108813430942018,0.0
2.16,10.0,12.073818221491353,4.625762333551671,-0.020861279552006097,0.0
2.162,10.0,12.081032766094182,3.607272301415636,-0.02060530991169158,0.0
2.164,10.0,12.086268489705303,2.61786180555956,-0.020326412934583878,0.0
2.166,10.0,12.089584292095454,1.6579011950766265,-0.020029285520593118,0.0
2.168,10.0,12.091039472610733,0.7275902576400369,-0.019717519466442613,0.0
2.17,10.0,12.090693469684945,-0.17300146289444152,-0.019393886512384044,0.0
2.172,10.0,12.088605660376997,-1.0439046539735926,-0.019060549090836116,0.0
2.174,10.0,12.084835204688428,-1.8852278442845853,-0.018719216146161725,0.0
2.176,10.0,12.079440923382775,-2.697140652826127,-0.018371258345866122,0.0
2.178,10.0,12.072481200961137,-3.4798612108184166,-0.01801779327063995,0.0
2.18,10.0,12.06401390761632,-4.233646672408209,-0.017659748410833273,0.0
2.182,10.0,12.054096335590856,-4.958786012732797,-0.017297907756497186,0.0
2.184,10.0,12.042785146549168,-5.655594520844508,-0.016932946259554275,0.0
2.186,10.0,12.030136327450231,-6.324409549468348,-0.01656545533131242,0.0
2.188,10.0,12.016205153054695,-6.9655871977675,-0.01619596171392389,0.0
2.19,10.0,12.001046153679253,-7.579499687721013,-0.01582494145472294,0.0
2.192,10.0,11.98471308716498,-8.166533257136258,-0.015452830261630662,0.0
2.194,10.0,11.967258914288054,-8.727086438462813,-0.015080031184559348,0.0
2.196,10.0,11.948735777034681,-9.261568626687039,-0.014706920321367474,0.0
2.198,10.0,11.929194979305075,-9.770398864803585,-0.01433385106475257,0.0
2.2,10.0,11.908686969717074,-10.254004794000574,-0.013961157271796325,0.0
2.202,10.0,11.887261326258129,-10.712821729473525,-0.013589155638303574,0.0
2.204,10.0,11.864966742592195,-11.147291832966618,-0.013218147486463832,0.0
2.206,10.0,11.841851015870864,-11.557863360665953,-0.012848420119939481,0.0
2.208,10.0,11.817961035929601,-11.94498997063078,-0.012480247860247417,0.0
2.21,10.0,11.793342775773487,-12.309130078057365,-0.012113892848553857,0.0
2.212,10.0,11.768041283274076,-12.650746249705332,-0.011749605675011288,0.0
2.214,10.0,11.742100674011962,-12.970304631057477,-0.011387625881506868,0.0
2.216,10.0,11.715564125209085,-13.268274401438527,-0.011028182371673457,0.0
2.218,10.0,11.688473870702005,-13.545127253539224,-0.010671493753131207,0.0
2.22,10.0,11.660871196912622,-13.801336894692156,-0.010317768630357315,0.0
2.222,10.0,11.632796439776802,-14.037378567909276,-0.009967205861731034,0.0
2.224,10.0,11.604288982594444,-14.253728591179174,-0.009619994790710632,0.0
2.226,10.0,11.575387254766682,-14.450863913881216,-0.009276315458449848,0.0
2.228,10.0,11.546128731387807,-14.629261689437074,-0.008936338803201656,0.0
2.23,10.0,11.516549933660782,-14.78939886351303,-0.008600226850411827,0.0
2.232,10.0,11.486686430106326,-14.931751777227452,-0.00826813289633527,0.0
2.234,10.0,11.456572838536486,-15.056795784920112,-0.00794020168722017,0.0
2.236,10.0,11.426242828764256,-15.165004886114344,-0.007616569595524051,0.0
